From Date,To Date,PM10,PM2.5,AT,BP,SR
19-11-2019 19:00,19-11-2019 19:15,119.1,None,16.3,1.2,1.4
19-11-2019 19:15,19-11-2019 19:30,116.1,None,16.1,1.2,1.3
19-11-2019 19:30,19-11-2019 19:45,116.8,None,16.9,1.4,1.6
19-11-2019 19:45,19-11-2019 20:00,128.3,None,18,1.5,1.8
19-11-2019 20:00,19-11-2019 20:15,130,None,16.5,1.5,1.7
19-11-2019 20:15,19-11-2019 20:30,128,None,16.4,1.5,0.7
19-11-2019 20:30,19-11-2019 20:45,124.4,None,18.8,1.7,0.1
19-11-2019 20:45,19-11-2019 21:00,126.3,None,18.3,1.8,0.5
19-11-2019 21:00,19-11-2019 21:15,132.9,None,18.5,2,1.1
19-11-2019 21:15,19-11-2019 21:30,137.6,None,20,2.2,1.4
19-11-2019 21:30,19-11-2019 21:45,128.7,None,22.2,2.4,1.1
19-11-2019 21:45,19-11-2019 22:00,140.2,None,20.5,2.7,0.2
19-11-2019 22:00,19-11-2019 22:15,130.8,None,20,2.7,0.1
19-11-2019 22:15,19-11-2019 22:30,120.6,None,None,2.4,0.8
19-11-2019 22:30,19-11-2019 22:45,123.4,None,20.5,2,0.9
19-11-2019 22:45,19-11-2019 23:00,116.5,None,21.2,1.8,1.5
19-11-2019 23:00,19-11-2019 23:15,116.6,None,24.9,1.6,1.3
19-11-2019 23:15,19-11-2019 23:30,109,None,26.5,1.5,1
19-11-2019 23:30,19-11-2019 23:45,105.4,None,27.8,1.4,1.2
19-11-2019 23:45,20-11-2019 00:00,103,None,25.2,0.7,1.3
20-11-2019 00:00,20-11-2019 00:15,101.8,None,22.7,0.8,0.9
20-11-2019 00:15,20-11-2019 00:30,106.7,None,20.6,0.8,None
20-11-2019 00:30,20-11-2019 00:45,106,None,21.2,0.8,0.1
20-11-2019 00:45,20-11-2019 01:00,99.5,None,20.1,0.6,None
20-11-2019 01:00,20-11-2019 01:15,91.3,None,19.4,0.3,None
20-11-2019 01:15,20-11-2019 01:30,86.8,None,17.2,0.4,None
20-11-2019 01:30,20-11-2019 01:45,84.9,None,17.4,0.7,2.1
20-11-2019 01:45,20-11-2019 02:00,None,None,None,None,2.6
20-11-2019 02:00,20-11-2019 02:15,None,None,None,None,2.9
20-11-2019 02:15,20-11-2019 02:30,None,None,None,None,2.1
20-11-2019 02:30,20-11-2019 02:45,86.4,None,20.5,1.4,2.4
20-11-2019 02:45,20-11-2019 03:00,83.9,None,18.3,1.8,2.1
20-11-2019 03:00,20-11-2019 03:15,80.5,None,17.3,1.9,1.9
20-11-2019 03:15,20-11-2019 03:30,74.9,None,17.9,1.8,1.1
20-11-2019 03:30,20-11-2019 03:45,79.5,None,18.3,1.3,None
20-11-2019 03:45,20-11-2019 04:00,74.2,None,18.1,1.1,None
20-11-2019 04:00,20-11-2019 04:15,69.1,None,17.1,0.8,None
20-11-2019 04:15,20-11-2019 04:30,65.2,None,None,0.4,None
20-11-2019 04:30,20-11-2019 04:45,63.6,None,14.7,0.6,None
20-11-2019 04:45,20-11-2019 05:00,55.8,None,14.8,1.5,0.2
20-11-2019 05:00,20-11-2019 05:15,55,None,14.4,2.9,0.9
20-11-2019 05:15,20-11-2019 05:30,57.2,None,14,1.7,1.7
20-11-2019 05:30,20-11-2019 05:45,63,None,13.9,0.9,1.9
20-11-2019 05:45,20-11-2019 06:00,68.3,None,14.8,0.3,2.1
20-11-2019 06:00,20-11-2019 06:15,68.4,None,13.6,None,1.9
20-11-2019 06:15,20-11-2019 06:30,61.9,None,12.8,None,1.8
20-11-2019 06:30,20-11-2019 06:45,None,None,13,None,1.9
20-11-2019 06:45,20-11-2019 07:00,64.3,None,12.6,None,2
20-11-2019 07:00,20-11-2019 07:15,61.8,None,12.6,None,2.2
20-11-2019 07:15,20-11-2019 07:30,69.7,None,13.1,None,2.3
20-11-2019 07:30,20-11-2019 07:45,75.1,None,13.3,None,1.9
20-11-2019 07:45,20-11-2019 08:00,80.6,None,15,None,1.8
20-11-2019 08:00,20-11-2019 08:15,88.3,None,18.8,None,3
20-11-2019 08:15,20-11-2019 08:30,94.6,None,30.4,None,3.8
20-11-2019 08:30,20-11-2019 08:45,103.2,None,46.7,None,7.7
20-11-2019 08:45,20-11-2019 09:00,104.8,None,49.2,None,10.2
20-11-2019 09:00,20-11-2019 09:15,107.2,None,49.5,None,11.5
20-11-2019 09:15,20-11-2019 09:30,102.9,None,52.5,None,15
20-11-2019 09:30,20-11-2019 09:45,78.9,None,55.6,None,31.4
20-11-2019 09:45,20-11-2019 10:00,71.6,None,49.4,None,44.2
20-11-2019 10:00,20-11-2019 10:15,51.3,None,45.9,None,57.5
20-11-2019 10:15,20-11-2019 10:30,41.9,None,None,None,71.9
20-11-2019 10:30,20-11-2019 10:45,43.2,None,42.3,None,80.3
20-11-2019 10:45,20-11-2019 11:00,41.6,None,36.5,None,91.9
20-11-2019 11:00,20-11-2019 11:15,38,None,33.5,None,97.3
20-11-2019 11:15,20-11-2019 11:30,36.2,None,31.3,None,105.9
20-11-2019 11:30,20-11-2019 11:45,35.5,None,26.1,None,109.1
20-11-2019 11:45,20-11-2019 12:00,35.2,None,25.5,None,112.7
20-11-2019 12:00,20-11-2019 12:15,36.2,None,27,0.3,117.5
20-11-2019 12:15,20-11-2019 12:30,35.4,None,24.2,0.3,121.4
20-11-2019 12:30,20-11-2019 12:45,35,None,21.7,0.3,122.3
20-11-2019 12:45,20-11-2019 13:00,33.2,None,21.7,0.3,122.1
20-11-2019 13:00,20-11-2019 13:15,31,None,20.1,0.2,126.9
20-11-2019 13:15,20-11-2019 13:30,30.3,None,22.5,0.2,129.5
20-11-2019 13:30,20-11-2019 13:45,30.7,None,22,0.2,131.2
20-11-2019 13:45,20-11-2019 14:00,30.6,None,21.6,0.3,135.1
20-11-2019 14:00,20-11-2019 14:15,30.5,None,20.6,0.3,141.9
20-11-2019 14:15,20-11-2019 14:30,31.5,None,22.7,0.3,147.1
20-11-2019 14:30,20-11-2019 14:45,32.9,None,24.6,0.3,158.2
20-11-2019 14:45,20-11-2019 15:00,33.8,None,23.6,0.4,159.6
20-11-2019 15:00,20-11-2019 15:15,33.9,None,23.2,0.4,162.8
20-11-2019 15:15,20-11-2019 15:30,34.4,None,21.8,0.4,153.6
20-11-2019 15:30,20-11-2019 15:45,32.4,None,20.2,0.3,136.7
